,x_location,y_location,predicted_rank
958,220000,380000,0
959,220000,390000,0
960,220000,400000,0
961,220000,410000,0
962,220000,420000,0
963,220000,430000,0
964,220000,440000,0
994,230000,30000,0
995,230000,40000,0
996,230000,50000,0
997,230000,60000,0
998,230000,70000,0
999,230000,80000,0
1000,230000,90000,0
1001,230000,100000,0
1002,230000,110000,0
1003,230000,120000,0
1004,230000,130000,0
1005,230000,140000,0
1012,230000,210000,0
1014,230000,230000,0
1015,230000,240000,0
1016,230000,250000,0
1017,230000,260000,0
1018,230000,270000,0
1019,230000,280000,0
1020,230000,290000,0
1021,230000,300000,0
1025,230000,340000,0
1027,230000,360000,0
1028,230000,370000,0
1029,230000,380000,0
1030,230000,390000,0
1031,230000,400000,0
1032,230000,410000,0
1033,230000,420000,0
1034,230000,430000,0
1035,230000,440000,0
1036,230000,450000,0
1065,240000,30000,0
1066,240000,40000,0
1067,240000,50000,0
1068,240000,60000,0
1069,240000,70000,0
1070,240000,80000,0
1071,240000,90000,0
1072,240000,100000,0
1073,240000,110000,0
1074,240000,120000,0
1075,240000,130000,0
1076,240000,140000,0
1089,240000,270000,0
1090,240000,280000,0
1091,240000,290000,0
1092,240000,300000,0
1098,240000,360000,0
1099,240000,370000,0
1100,240000,380000,0
1101,240000,390000,0
1102,240000,400000,0
1103,240000,410000,0
1104,240000,420000,0
1105,240000,430000,0
1106,240000,440000,0
1107,240000,450000,0
1108,240000,460000,0
1136,250000,30000,0
1137,250000,40000,0
1138,250000,50000,0
1139,250000,60000,0
1140,250000,70000,0
1141,250000,80000,0
1142,250000,90000,0
1143,250000,100000,0
1144,250000,110000,0
1145,250000,120000,0
1146,250000,130000,0
1147,250000,140000,0
1160,250000,270000,0
1161,250000,280000,0
1162,250000,290000,0
1163,250000,300000,0
1168,250000,350000,0
1169,250000,360000,0
1170,250000,370000,0
1171,250000,380000,0
1172,250000,390000,0
1173,250000,400000,0
1174,250000,410000,0
1176,250000,430000,0
1177,250000,440000,0
1178,250000,450000,0
1179,250000,460000,0
1207,260000,30000,0
1208,260000,40000,0
1209,260000,50000,0
1210,260000,60000,0
1211,260000,70000,0
1212,260000,80000,0
1213,260000,90000,0
1214,260000,100000,0
1215,260000,110000,0
1216,260000,120000,0
1232,260000,280000,0
1238,260000,340000,0
1239,260000,350000,0
1244,260000,400000,0
1249,260000,450000,0
1250,260000,460000,0
1278,270000,30000,0
1279,270000,40000,0
1280,270000,50000,0
1281,270000,60000,0
1282,270000,70000,0
1283,270000,80000,0
1284,270000,90000,0
1349,280000,30000,0
1350,280000,40000,0
1351,280000,50000,0
1381,280000,350000,0
1726,330000,250000,0
1727,330000,260000,0
1728,330000,270000,0
1729,330000,280000,0
1795,340000,230000,0
1796,340000,240000,0
1797,340000,250000,0
1798,340000,260000,0
1799,340000,270000,0
1800,340000,280000,0
1865,350000,220000,0
1866,350000,230000,0
1867,350000,240000,0
1868,350000,250000,0
1869,350000,260000,0
1870,350000,270000,0
1871,350000,280000,0
1935,360000,210000,0
1936,360000,220000,0
1939,360000,250000,0
1940,360000,260000,0
1942,360000,280000,0
2013,370000,280000,0
2084,380000,280000,0
2159,390000,320000,0
2160,390000,330000,0
2229,400000,310000,0
2230,400000,320000,0
2231,400000,330000,0
2232,400000,340000,0
2233,400000,350000,0
2299,410000,300000,0
2300,410000,310000,0
2301,410000,320000,0
2302,410000,330000,0
2303,410000,340000,0
2304,410000,350000,0
2305,410000,360000,0
2306,410000,370000,0
2370,420000,300000,0
2371,420000,310000,0
2372,420000,320000,0
2373,420000,330000,0
2374,420000,340000,0
2375,420000,350000,0
2376,420000,360000,0
2377,420000,370000,0
2378,420000,380000,0
2441,430000,300000,0
2442,430000,310000,0
2443,430000,320000,0
2444,430000,330000,0
2445,430000,340000,0
2446,430000,350000,0
2447,430000,360000,0
2448,430000,370000,0
2449,430000,380000,0
2512,440000,300000,0
2513,440000,310000,0
2514,440000,320000,0
2515,440000,330000,0
2516,440000,340000,0
2517,440000,350000,0
2518,440000,360000,0
2519,440000,370000,0
2520,440000,380000,0
2521,440000,390000,0
2583,450000,300000,0
2584,450000,310000,0
2585,450000,320000,0
2586,450000,330000,0
2587,450000,340000,0
2588,450000,350000,0
2589,450000,360000,0
2590,450000,370000,0
2591,450000,380000,0
2592,450000,390000,0
2653,460000,290000,0
2654,460000,300000,0
2655,460000,310000,0
2656,460000,320000,0
2657,460000,330000,0
2658,460000,340000,0
2659,460000,350000,0
2660,460000,360000,0
2661,460000,370000,0
2662,460000,380000,0
2663,460000,390000,0
2664,460000,400000,0
2722,470000,270000,0
2723,470000,280000,0
2724,470000,290000,0
2725,470000,300000,0
2728,470000,330000,0
2729,470000,340000,0
2730,470000,350000,0
2731,470000,360000,0
2732,470000,370000,0
2733,470000,380000,0
2734,470000,390000,0
2735,470000,400000,0
2787,480000,210000,0
2789,480000,230000,0
2790,480000,240000,0
2791,480000,250000,0
2793,480000,270000,0
2794,480000,280000,0
2795,480000,290000,0
2859,490000,220000,0
2860,490000,230000,0
2861,490000,240000,0
2862,490000,250000,0
2930,500000,220000,0
2931,500000,230000,0
2932,500000,240000,0
2933,500000,250000,0
3001,510000,220000,0
3002,510000,230000,0
3003,510000,240000,0
3004,510000,250000,0
3072,520000,220000,0
3073,520000,230000,0
3074,520000,240000,0
3075,520000,250000,0
3143,530000,220000,0
3144,530000,230000,0
3145,530000,240000,0
3146,530000,250000,0
