,x_location,y_location,predicted_rank
3705,560000,160000,0
3706,560000,170000,0
3716,560000,270000,0
3748,560000,590000,0
3749,560000,600000,0
3773,570000,130000,0
3774,570000,140000,0
3775,570000,150000,0
3776,570000,160000,0
3777,570000,170000,0
3778,570000,180000,0
3820,570000,600000,0
3844,580000,130000,0
3845,580000,140000,0
3846,580000,150000,0
3847,580000,160000,0
3848,580000,170000,0
3849,580000,180000,0
3892,580000,610000,0
3905,590000,30000,0
3906,590000,40000,0
3907,590000,50000,0
3908,590000,60000,0
3915,590000,130000,0
3916,590000,140000,0
3917,590000,150000,0
3918,590000,160000,0
3919,590000,170000,0
3920,590000,180000,0
3976,600000,30000,0
3977,600000,40000,0
3978,600000,50000,0
3979,600000,60000,0
3980,600000,70000,0
3981,600000,80000,0
3985,600000,120000,0
3986,600000,130000,0
3987,600000,140000,0
3988,600000,150000,0
3989,600000,160000,0
3990,600000,170000,0
3991,600000,180000,0
4047,610000,30000,0
4048,610000,40000,0
4049,610000,50000,0
4050,610000,60000,0
4051,610000,70000,0
4052,610000,80000,0
4053,610000,90000,0
4054,610000,100000,0
4055,610000,110000,0
4056,610000,120000,0
4057,610000,130000,0
4058,610000,140000,0
4059,610000,150000,0
4060,610000,160000,0
4061,610000,170000,0
4118,620000,30000,0
4119,620000,40000,0
4120,620000,50000,0
4121,620000,60000,0
4122,620000,70000,0
4123,620000,80000,0
4124,620000,90000,0
4125,620000,100000,0
4126,620000,110000,0
4127,620000,120000,0
4128,620000,130000,0
4129,620000,140000,0
4130,620000,150000,0
4131,620000,160000,0
4132,620000,170000,0
4133,620000,180000,0
4158,620000,430000,0
4189,630000,30000,0
4190,630000,40000,0
4191,630000,50000,0
4192,630000,60000,0
4193,630000,70000,0
4194,630000,80000,0
4195,630000,90000,0
4196,630000,100000,0
4197,630000,110000,0
4198,630000,120000,0
4199,630000,130000,0
4200,630000,140000,0
4201,630000,150000,0
4202,630000,160000,0
4203,630000,170000,0
4204,630000,180000,0
4205,630000,190000,0
4260,640000,30000,0
4261,640000,40000,0
4262,640000,50000,0
4263,640000,60000,0
4264,640000,70000,0
4265,640000,80000,0
4266,640000,90000,0
4267,640000,100000,0
4268,640000,110000,0
4269,640000,120000,0
4270,640000,130000,0
4271,640000,140000,0
4272,640000,150000,0
4273,640000,160000,0
4274,640000,170000,0
4275,640000,180000,0
4276,640000,190000,0
4277,640000,200000,0
4331,650000,30000,0
4332,650000,40000,0
4333,650000,50000,0
4334,650000,60000,0
4335,650000,70000,0
4336,650000,80000,0
4337,650000,90000,0
4338,650000,100000,0
4339,650000,110000,0
4340,650000,120000,0
4341,650000,130000,0
4342,650000,140000,0
4343,650000,150000,0
4344,650000,160000,0
4345,650000,170000,0
4346,650000,180000,0
4347,650000,190000,0
4348,650000,200000,0
4371,650000,430000,0
4402,660000,30000,0
4403,660000,40000,0
4404,660000,50000,0
4405,660000,60000,0
4406,660000,70000,0
4407,660000,80000,0
4408,660000,90000,0
4409,660000,100000,0
4410,660000,110000,0
4411,660000,120000,0
4412,660000,130000,0
4413,660000,140000,0
4414,660000,150000,0
4415,660000,160000,0
4416,660000,170000,0
4417,660000,180000,0
4418,660000,190000,0
4419,660000,200000,0
4420,660000,210000,0
4423,660000,240000,0
4424,660000,250000,0
4425,660000,260000,0
4426,660000,270000,0
4427,660000,280000,0
4428,660000,290000,0
4431,660000,320000,0
4440,660000,410000,0
4441,660000,420000,0
4442,660000,430000,0
4443,660000,440000,0
4473,670000,30000,0
4474,670000,40000,0
4475,670000,50000,0
4476,670000,60000,0
4477,670000,70000,0
4478,670000,80000,0
