,x_location,y_location,predicted_rank
833,150000,550000,0
834,150000,560000,0
835,150000,570000,0
836,150000,580000,0
837,150000,590000,0
838,150000,600000,0
856,160000,70000,0
857,160000,80000,0
867,160000,180000,0
868,160000,190000,0
869,160000,200000,0
872,160000,230000,0
881,160000,320000,0
882,160000,330000,0
883,160000,340000,0
884,160000,350000,0
886,160000,370000,0
887,160000,380000,0
888,160000,390000,0
889,160000,400000,0
890,160000,410000,0
891,160000,420000,0
892,160000,430000,0
900,160000,510000,0
901,160000,520000,0
902,160000,530000,0
903,160000,540000,0
904,160000,550000,0
905,160000,560000,0
906,160000,570000,0
907,160000,580000,0
908,160000,590000,0
909,160000,600000,0
940,170000,200000,0
951,170000,310000,0
952,170000,320000,0
953,170000,330000,0
954,170000,340000,0
955,170000,350000,0
956,170000,360000,0
957,170000,370000,0
958,170000,380000,0
959,170000,390000,0
960,170000,400000,0
961,170000,410000,0
962,170000,420000,0
963,170000,430000,0
971,170000,510000,0
972,170000,520000,0
973,170000,530000,0
974,170000,540000,0
975,170000,550000,0
976,170000,560000,0
977,170000,570000,0
978,170000,580000,0
979,170000,590000,0
1001,180000,100000,0
1002,180000,110000,0
1003,180000,120000,0
1004,180000,130000,0
1005,180000,140000,0
1006,180000,150000,0
1007,180000,160000,0
1008,180000,170000,0
1020,180000,290000,0
1021,180000,300000,0
1022,180000,310000,0
1023,180000,320000,0
1024,180000,330000,0
1025,180000,340000,0
1026,180000,350000,0
1027,180000,360000,0
1028,180000,370000,0
1029,180000,380000,0
1030,180000,390000,0
1031,180000,400000,0
1032,180000,410000,0
1033,180000,420000,0
1034,180000,430000,0
1042,180000,510000,0
1043,180000,520000,0
1044,180000,530000,0
1045,180000,540000,0
1046,180000,550000,0
1047,180000,560000,0
1048,180000,570000,0
1049,180000,580000,0
1050,180000,590000,0
1073,190000,110000,0
1074,190000,120000,0
1090,190000,280000,0
1092,190000,300000,0
1093,190000,310000,0
1094,190000,320000,0
1095,190000,330000,0
1096,190000,340000,0
1097,190000,350000,0
1098,190000,360000,0
1099,190000,370000,0
1100,190000,380000,0
1101,190000,390000,0
1102,190000,400000,0
1103,190000,410000,0
1104,190000,420000,0
1105,190000,430000,0
1113,190000,510000,0
1114,190000,520000,0
1115,190000,530000,0
1116,190000,540000,0
1117,190000,550000,0
1118,190000,560000,0
1119,190000,570000,0
1120,190000,580000,0
1121,190000,590000,0
1161,200000,280000,0
1163,200000,300000,0
1164,200000,310000,0
1165,200000,320000,0
1166,200000,330000,0
1167,200000,340000,0
1168,200000,350000,0
1169,200000,360000,0
1170,200000,370000,0
1171,200000,380000,0
1172,200000,390000,0
1173,200000,400000,0
1174,200000,410000,0
1175,200000,420000,0
1176,200000,430000,0
1177,200000,440000,0
1185,200000,520000,0
1186,200000,530000,0
1189,200000,560000,0
1190,200000,570000,0
1191,200000,580000,0
1192,200000,590000,0
1234,210000,300000,0
1235,210000,310000,0
1236,210000,320000,0
1237,210000,330000,0
1238,210000,340000,0
1239,210000,350000,0
1240,210000,360000,0
1241,210000,370000,0
1242,210000,380000,0
1243,210000,390000,0
1245,210000,410000,0
1246,210000,420000,0
1247,210000,430000,0
1256,210000,520000,0
1257,210000,530000,0
1262,210000,580000,0
1263,210000,590000,0
1305,220000,300000,0
1306,220000,310000,0
1307,220000,320000,0
1308,220000,330000,0
1309,220000,340000,0
1310,220000,350000,0
1311,220000,360000,0
1312,220000,370000,0
1313,220000,380000,0
1314,220000,390000,0
1316,220000,410000,0
1317,220000,420000,0
1318,220000,430000,0
1328,220000,530000,0
1332,220000,570000,0
1376,230000,300000,0
1378,230000,320000,0
1379,230000,330000,0
1380,230000,340000,0
1381,230000,350000,0
1382,230000,360000,0
1383,230000,370000,0
1384,230000,380000,0
1385,230000,390000,0
1386,230000,400000,0
1387,230000,410000,0
1388,230000,420000,0
1389,230000,430000,0
1398,230000,520000,0
1447,240000,300000,0
1450,240000,330000,0
1451,240000,340000,0
1452,240000,350000,0
1453,240000,360000,0
1454,240000,370000,0
1455,240000,380000,0
1456,240000,390000,0
1457,240000,400000,0
1458,240000,410000,0
1459,240000,420000,0
1460,240000,430000,0
1515,250000,270000,0
1518,250000,300000,0
1519,250000,310000,0
1521,250000,330000,0
1522,250000,340000,0
1523,250000,350000,0
1524,250000,360000,0
