,x_location,y_location,predicted_rank
0,40000,40000,0
1,40000,50000,0
2,40000,60000,0
3,40000,70000,0
4,40000,80000,0
5,40000,90000,0
6,40000,100000,0
7,40000,110000,0
8,40000,120000,0
9,40000,130000,0
15,40000,190000,0
16,40000,200000,0
17,40000,210000,0
18,40000,220000,0
19,40000,230000,0
20,40000,240000,0
23,40000,270000,0
24,40000,280000,0
25,40000,290000,0
26,40000,300000,0
27,40000,310000,0
28,40000,320000,0
29,40000,330000,0
30,40000,340000,0
31,40000,350000,0
32,40000,360000,0
33,40000,370000,0
34,40000,380000,0
35,50000,40000,0
36,50000,50000,0
37,50000,60000,0
38,50000,70000,0
39,50000,80000,0
40,50000,90000,0
41,50000,100000,0
42,50000,110000,0
43,50000,120000,0
44,50000,130000,0
45,50000,140000,0
48,50000,170000,0
49,50000,180000,0
50,50000,190000,0
51,50000,200000,0
52,50000,210000,0
53,50000,220000,0
54,50000,230000,0
55,50000,240000,0
57,50000,260000,0
58,50000,270000,0
59,50000,280000,0
60,50000,290000,0
61,50000,300000,0
62,50000,310000,0
63,50000,320000,0
64,50000,330000,0
65,50000,340000,0
66,50000,350000,0
67,50000,360000,0
68,50000,370000,0
69,50000,380000,0
70,60000,40000,0
71,60000,50000,0
72,60000,60000,0
73,60000,70000,0
74,60000,80000,0
75,60000,90000,0
76,60000,100000,0
77,60000,110000,0
78,60000,120000,0
79,60000,130000,0
80,60000,140000,0
81,60000,150000,0
82,60000,160000,0
83,60000,170000,0
84,60000,180000,0
85,60000,190000,0
86,60000,200000,0
87,60000,210000,0
88,60000,220000,0
89,60000,230000,0
90,60000,240000,0
91,60000,250000,0
92,60000,260000,0
93,60000,270000,0
94,60000,280000,0
95,60000,290000,0
96,60000,300000,0
97,60000,310000,0
98,60000,320000,0
99,60000,330000,0
100,60000,340000,0
101,60000,350000,0
102,60000,360000,0
103,60000,370000,0
104,60000,380000,0
105,70000,40000,0
106,70000,50000,0
107,70000,60000,0
108,70000,70000,0
109,70000,80000,0
110,70000,90000,0
111,70000,100000,0
112,70000,110000,0
113,70000,120000,0
114,70000,130000,0
115,70000,140000,0
116,70000,150000,0
117,70000,160000,0
118,70000,170000,0
119,70000,180000,0
120,70000,190000,0
121,70000,200000,0
122,70000,210000,0
123,70000,220000,0
124,70000,230000,0
125,70000,240000,0
126,70000,250000,0
127,70000,260000,0
129,70000,280000,0
130,70000,290000,0
131,70000,300000,0
132,70000,310000,0
133,70000,320000,0
134,70000,330000,0
135,70000,340000,0
136,70000,350000,0
137,70000,360000,0
138,70000,370000,0
139,70000,380000,0
140,80000,40000,0
141,80000,50000,0
142,80000,60000,0
143,80000,70000,0
144,80000,80000,0
145,80000,90000,0
146,80000,100000,0
147,80000,110000,0
148,80000,120000,0
149,80000,130000,0
150,80000,140000,0
151,80000,150000,0
152,80000,160000,0
153,80000,170000,0
154,80000,180000,0
155,80000,190000,0
156,80000,200000,0
157,80000,210000,0
158,80000,220000,0
159,80000,230000,0
160,80000,240000,0
161,80000,250000,0
162,80000,260000,0
163,80000,270000,0
164,80000,280000,0
165,80000,290000,0
166,80000,300000,0
167,80000,310000,0
168,80000,320000,0
169,80000,330000,0
170,80000,340000,0
171,80000,350000,0
172,80000,360000,0
173,80000,370000,0
174,80000,380000,0
175,90000,40000,0
176,90000,50000,0
177,90000,60000,0
178,90000,70000,0
179,90000,80000,0
