,x_location,y_location,predicted_rank
1675,320000,450000,0
1687,320000,570000,0
1688,320000,580000,0
1689,320000,590000,0
1690,320000,600000,0
1691,320000,610000,0
1692,320000,620000,0
1693,320000,630000,0
1694,320000,640000,0
1695,320000,650000,0
1696,320000,660000,0
1697,320000,670000,0
1698,320000,680000,0
1699,320000,690000,0
1700,320000,700000,0
1701,320000,710000,0
1702,320000,720000,0
1703,320000,730000,0
1714,330000,130000,0
1715,330000,140000,0
1716,330000,150000,0
1717,330000,160000,0
1718,330000,170000,0
1719,330000,180000,0
1720,330000,190000,0
1721,330000,200000,0
1722,330000,210000,0
1723,330000,220000,0
1724,330000,230000,0
1727,330000,260000,0
1728,330000,270000,0
1729,330000,280000,0
1732,330000,310000,0
1733,330000,320000,0
1734,330000,330000,0
1735,330000,340000,0
1736,330000,350000,0
1737,330000,360000,0
1738,330000,370000,0
1739,330000,380000,0
1740,330000,390000,0
1741,330000,400000,0
1742,330000,410000,0
1743,330000,420000,0
1744,330000,430000,0
1745,330000,440000,0
1746,330000,450000,0
1762,330000,610000,0
1763,330000,620000,0
1764,330000,630000,0
1765,330000,640000,0
1766,330000,650000,0
1767,330000,660000,0
1768,330000,670000,0
1769,330000,680000,0
1770,330000,690000,0
1771,330000,700000,0
1772,330000,710000,0
1773,330000,720000,0
1774,330000,730000,0
1783,340000,110000,0
1784,340000,120000,0
1785,340000,130000,0
1786,340000,140000,0
1787,340000,150000,0
1788,340000,160000,0
1789,340000,170000,0
1790,340000,180000,0
1791,340000,190000,0
1794,340000,220000,0
1795,340000,230000,0
1796,340000,240000,0
1801,340000,290000,0
1802,340000,300000,0
1806,340000,340000,0
1807,340000,350000,0
1808,340000,360000,0
1809,340000,370000,0
1812,340000,400000,0
1813,340000,410000,0
1814,340000,420000,0
1815,340000,430000,0
1816,340000,440000,0
1817,340000,450000,0
1837,340000,650000,0
1838,340000,660000,0
1839,340000,670000,0
1840,340000,680000,0
1841,340000,690000,0
1842,340000,700000,0
1843,340000,710000,0
1844,340000,720000,0
1845,340000,730000,0
1852,350000,90000,0
1853,350000,100000,0
1854,350000,110000,0
1855,350000,120000,0
1856,350000,130000,0
1857,350000,140000,0
1858,350000,150000,0
1859,350000,160000,0
1860,350000,170000,0
1862,350000,190000,0
1863,350000,200000,0
1864,350000,210000,0
1865,350000,220000,0
1866,350000,230000,0
1867,350000,240000,0
1871,350000,280000,0
1872,350000,290000,0
1873,350000,300000,0
1874,350000,310000,0
1877,350000,340000,0
1878,350000,350000,0
1879,350000,360000,0
1883,350000,400000,0
1884,350000,410000,0
1885,350000,420000,0
1886,350000,430000,0
1887,350000,440000,0
1888,350000,450000,0
1912,350000,690000,0
1913,350000,700000,0
1914,350000,710000,0
1915,350000,720000,0
1916,350000,730000,0
1917,360000,30000,0
1918,360000,40000,0
1919,360000,50000,0
1920,360000,60000,0
1921,360000,70000,0
1922,360000,80000,0
1923,360000,90000,0
1924,360000,100000,0
1925,360000,110000,0
1926,360000,120000,0
1927,360000,130000,0
1928,360000,140000,0
1929,360000,150000,0
1930,360000,160000,0
1931,360000,170000,0
1932,360000,180000,0
1933,360000,190000,0
1934,360000,200000,0
1935,360000,210000,0
1936,360000,220000,0
1937,360000,230000,0
1938,360000,240000,0
1941,360000,270000,0
1942,360000,280000,0
1943,360000,290000,0
1945,360000,310000,0
1946,360000,320000,0
1954,360000,400000,0
1955,360000,410000,0
1956,360000,420000,0
1987,360000,730000,0
1988,370000,30000,0
1989,370000,40000,0
1990,370000,50000,0
1991,370000,60000,0
1992,370000,70000,0
1993,370000,80000,0
1994,370000,90000,0
1995,370000,100000,0
1996,370000,110000,0
1997,370000,120000,0
1998,370000,130000,0
1999,370000,140000,0
2000,370000,150000,0
2001,370000,160000,0
2002,370000,170000,0
2003,370000,180000,0
2004,370000,190000,0
2005,370000,200000,0
2006,370000,210000,0
2007,370000,220000,0
2008,370000,230000,0
2014,370000,290000,0
2017,370000,320000,0
2059,380000,30000,0
2060,380000,40000,0
2061,380000,50000,0
2062,380000,60000,0
2063,380000,70000,0
2064,380000,80000,0
2065,380000,90000,0
2066,380000,100000,0
2067,380000,110000,0
2068,380000,120000,0
2069,380000,130000,0
2070,380000,140000,0
2075,380000,190000,0
2076,380000,200000,0
2077,380000,210000,0
2078,380000,220000,0
2079,380000,230000,0
2083,380000,270000,0
2084,380000,280000,0
2085,380000,290000,0
2086,380000,300000,0
2087,380000,310000,0
2088,380000,320000,0
2130,390000,30000,0
2131,390000,40000,0
2132,390000,50000,0
2133,390000,60000,0
2134,390000,70000,0
2135,390000,80000,0
2136,390000,90000,0
2137,390000,100000,0
2138,390000,110000,0
2139,390000,120000,0
2145,390000,180000,0
2146,390000,190000,0
2153,390000,260000,0
2154,390000,270000,0
2155,390000,280000,0
2156,390000,290000,0
2157,390000,300000,0
2158,390000,310000,0
2166,390000,390000,0
2167,390000,400000,0
2168,390000,410000,0
2169,390000,420000,0
2170,390000,430000,0
2201,400000,30000,0
2202,400000,40000,0
2203,400000,50000,0
2204,400000,60000,0
2205,400000,70000,0
2206,400000,80000,0
2207,400000,90000,0
2208,400000,100000,0
2209,400000,110000,0
2210,400000,120000,0
2215,400000,170000,0
2216,400000,180000,0
2217,400000,190000,0
2218,400000,200000,0
2224,400000,260000,0
2225,400000,270000,0
2226,400000,280000,0
2236,400000,380000,0
2237,400000,390000,0
2238,400000,400000,0
2239,400000,410000,0
2240,400000,420000,0
2241,400000,430000,0
2242,400000,440000,0
2243,400000,450000,0
2244,400000,460000,0
2245,400000,470000,0
2247,400000,490000,0
2248,400000,500000,0
2249,400000,510000,0
2250,400000,520000,0
2251,400000,530000,0
2252,400000,540000,0
2253,400000,550000,0
2272,410000,30000,0
2273,410000,40000,0
2274,410000,50000,0
2275,410000,60000,0
2276,410000,70000,0
2277,410000,80000,0
2278,410000,90000,0
2279,410000,100000,0
2280,410000,110000,0
2281,410000,120000,0
2282,410000,130000,0
2283,410000,140000,0
2284,410000,150000,0
2285,410000,160000,0
2286,410000,170000,0
2287,410000,180000,0
2288,410000,190000,0
2289,410000,200000,0
2306,410000,370000,0
2307,410000,380000,0
2308,410000,390000,0
2309,410000,400000,0
2310,410000,410000,0
2311,410000,420000,0
2312,410000,430000,0
2313,410000,440000,0
2314,410000,450000,0
2315,410000,460000,0
2316,410000,470000,0
2317,410000,480000,0
2318,410000,490000,0
2319,410000,500000,0
2320,410000,510000,0
2321,410000,520000,0
2322,410000,530000,0
2323,410000,540000,0
2324,410000,550000,0
2325,410000,560000,0
2326,410000,570000,0
2327,410000,580000,0
2328,410000,590000,0
2343,420000,30000,0
2344,420000,40000,0
2345,420000,50000,0
2346,420000,60000,0
2347,420000,70000,0
2348,420000,80000,0
2351,420000,110000,0
